,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
20180,14307.0,4528,1323.75,1416,387,1049.0,301.0,1100.54,348.31,101.83,538.75,-60.08,48.0,14,1595.25,846.0433332999999,557.3066667,62.06,4544,14339.0,1384.33,0
29032,31133.0,9691,3528.32,2747,526,1938.0,487.0,1353.61,421.35,153.41,-932.5,-154.075,708.0,24,2436.5,1529.813333,1790.73,253.265,9727,31192.0,3594.71,1
14788,10657.0,5471,1223.08,1420,587,1034.0,482.0,592.06,303.94,67.95,-1064.75,-177.93,548.0,19,1064.75,326.08,548.01,142.95,5471,10657.0,1320.29,0
9909,15331.0,4615,763.42,1032,312,1113.0,314.0,1179.31,355.0,58.72,-318.25,-3.1125,403.0,14,926.25,0.0,0.0,63.1025,4633,15372.0,843.4,1
30886,15250.0,7804,1008.97,1134,575,1130.0,586.0,1089.29,557.43,72.07,398.0,81.6075,209.0,15,1267.0,353.6233333,371.54,101.2825,7823,15288.0,1088.95,1
14494,21250.0,10323,3809.49,826,373,983.0,394.0,1180.56,573.5,211.64,-191.25,25.855,558.0,19,762.25,287.8566667,259.2766667,92.125,10323,21250.0,3840.49,1
35634,12161.0,4769,751.47,1399,479,1175.0,419.0,935.46,366.85,57.81,-154.5,-7.2625,117.0,19,1347.5,648.4366667,682.7333332999998,62.4825,5017,12725.0,806.22,0
8292,12238.0,3425,1464.58,448,121,370.0,103.0,582.76,163.1,69.74,50.25,0.2475,816.0,43,464.75,233.89,143.4866667,51.1225,3746,13046.0,1578.21,1
19526,13712.0,4397,1643.2,627,215,610.0,201.0,623.27,199.86,74.69,46.5,-6.66,682.0,23,642.5,302.4966667,194.75,63.97,4405,13736.0,1674.2,0
11288,8884.0,2781,607.78,557,211,846.0,279.0,807.64,252.82,55.25,-92.25,-0.0975,368.0,13,526.25,284.6566667,173.97666669999995,60.0875,2805,8958.0,673.39,1
30260,7195.0,3839,1361.71,339,194,343.0,185.0,276.73,147.65,52.37,-2.0,0.345,1133.0,37,338.0,193.99,0.8866666670000001,50.645,3903,7282.0,1391.7,1
12149,10609.0,4656,1078.71,334,150,296.0,132.0,424.36,186.24,43.15,34.25,7.9625,198.0,27,345.75,171.68,93.58,43.2375,4749,10815.0,1133.79,0
15408,21327.0,9757,3254.71,1234,529,1080.0,488.0,576.41,263.7,87.97,-135.25,-26.085,497.0,39,1189.25,252.7766667,106.18666670000002,151.025,9807,21454.0,3385.28,0
10319,8654.0,2290,778.57,617,166,583.0,155.0,618.14,163.57,55.61,-15.0,0.0725,258.0,15,612.0,310.7266667,232.4866667,44.6975,2303,8689.0,828.56,0
30600,7740.0,2721,794.3,730,253,523.0,187.0,455.29,160.06,46.72,-50.75,15.6625,526.0,18,712.75,311.8666667,416.7,52.0775,2721,7740.0,849.28,1
32152,10457.0,4566,1268.25,623,261,574.0,234.0,580.94,253.67,70.46,167.25,4.5425,452.0,19,678.75,243.59,178.65,104.2575,4576,10481.0,1268.64,1
24692,8616.0,1991,1537.44,491,128,504.0,126.0,478.67,110.61,85.41,-111.0,-0.495,214.0,19,454.0,364.8666667,165.5566667,85.485,1996,8628.0,1612.43,1
24448,14192.0,4598,510.12,1542,548,1737.0,591.0,1774.0,574.75,63.77,-300.25,13.715,230.0,9,1442.25,405.26,707.9233333,62.455,4612,14232.0,545.86,0
30021,13487.0,9141,1244.02,975,628,989.0,666.0,963.36,652.93,88.86,1470.25,319.61,449.0,15,1464.75,362.7233333,361.93,186.32,9249,13626.0,1279.18,1
23408,12249.0,3689,1827.77,785,266,868.0,261.0,644.68,194.16,96.2,-588.75,-96.9825,625.0,21,588.75,233.9266667,345.1266667,96.9825,3792,12845.0,1943.59,0
21916,7142.0,3624,1086.77,171,108,212.0,123.0,324.64,164.73,49.4,46.75,0.7425,698.0,23,186.25,96.60333333,19.89,53.4975,3708,7297.0,1170.19,0
27695,9462.0,3196,1358.93,525,221,539.0,218.0,591.38,199.75,84.93,-55.0,-3.72,233.0,17,507.0,171.7833333,148.37,78.71,3290,9684.0,1431.05,0
37693,6880.0,3040,1316.84,214,117,242.0,129.0,362.11,160.0,69.31,-160.75,-1.47,299.0,20,160.75,60.51333333,30.42,57.71,3052,6900.0,1380.07,1
35538,6782.0,2610,418.07,950,398,986.0,386.0,968.86,372.86,59.72,45.5,3.29,260.0,9,965.5,275.6933333,439.32333330000006,74.31,2675,6953.0,484.87,0
6359,19036.0,6429,1628.86,1571,441,1313.0,405.0,761.44,257.16,65.15,55.25,-35.47,97.0,27,1589.75,697.9533332999998,713.8666667,114.46,6458,19095.0,1691.93,0
22348,20131.0,9119,1055.31,1502,699,1552.0,674.0,1258.19,569.94,65.96,214.0,-5.485,194.0,17,1573.0,719.2566667,715.95,48.725,9152,20190.0,1118.54,0
24040,8831.0,2581,1022.66,210,50,194.0,49.0,294.37,86.03,34.09,-43.5,0.0,237.0,31,195.5,103.7366667,68.94666667,34.99,2622,8938.0,1072.31,1
17715,7884.0,2483,766.56,603,203,423.0,134.0,463.76,146.06,45.09,130.25,-6.45,454.0,18,646.75,390.7466667,248.77,46.44,2488,7893.0,848.26,1
6392,8700.0,1371,651.58,578,100,788.0,134.0,870.0,137.1,65.16,112.0,-0.0975,91.0,11,615.0,321.13,302.6733333,54.0875,1373,8710.0,737.46,0
39526,10414.0,4616,1258.9,1157,468,941.0,405.0,867.83,384.67,104.91,-182.25,-16.815,391.0,13,1096.25,485.87666669999993,450.0933333,143.185,4619,10425.0,1338.88,0
9538,7127.0,3141,1673.45,293,128,316.0,136.0,274.12,120.81,64.36,-106.5,0.21,836.0,27,257.5,159.1633333,42.30666667,47.28,3165,7168.0,1717.95,0
18761,14516.0,5652,1111.24,996,395,991.0,376.0,764.0,297.47,58.49,-53.0,-16.26,154.0,20,978.0,298.8266667,281.0866667,52.25,5683,14568.0,1196.4,0
18994,9566.0,2564,1094.06,503,133,590.0,149.0,531.44,142.44,60.78,20.5,3.9975,483.0,19,509.5,0.0,0.0,56.6825,2564,9566.0,1174.04,1
21544,11382.0,3625,837.33,944,264,845.0,245.0,569.1,181.25,41.87,17.0,-0.4375,489.0,22,950.0,684.0766667,558.1033332999998,35.4275,3654,11454.0,872.16,0
22476,9993.0,2890,1057.93,645,148,549.0,139.0,475.86,137.62,50.38,-120.0,-14.7975,656.0,22,605.0,366.5933333,200.74,55.7875,2915,10050.0,1197.17,1
32105,7379.0,3075,1057.78,325,129,331.0,126.0,283.81,118.27,40.68,-27.5,-4.3875,295.0,28,315.5,182.7566667,119.34333329999998,44.6775,3163,7573.0,1122.61,1
6001,13319.0,5445,1924.86,237,82,490.0,197.0,605.41,247.5,87.49,-178.0,0.03,236.0,24,178.0,12.52333333,0.15666666699999998,13.22,5445,13319.0,2001.17,1
7987,8431.0,2491,835.13,934,237,622.0,178.0,648.54,191.62,64.24,216.75,-24.465,435.0,14,1006.25,521.97,568.1833333,88.505,2494,8440.0,915.11,1
13009,15428.0,4891,1247.89,1092,377,1439.0,389.0,1186.77,376.23,95.99,-125.25,-56.2425,383.0,14,1050.25,553.3666667,270.97333330000004,56.2425,4950,15594.0,1331.87,1
19254,11114.0,4253,784.71,1536,459,1655.0,621.0,1587.71,607.57,112.1,-1152.25,-69.9675,102.0,8,1152.25,407.6633333,493.4566667,69.9675,4272,11136.0,844.69,0
29416,7685.0,2865,606.5,937,282,774.0,261.0,512.33,191.0,40.43,23.0,10.55,302.0,16,945.0,311.8233333,513.7333333,41.84,2866,7688.0,666.48,0
22083,7843.0,3219,1388.01,166,83,230.0,112.0,253.0,103.84,44.77,-44.75,-0.3,968.0,32,150.75,59.01,31.39333333,35.28,3252,7946.0,1440.44,0
26674,7998.0,2839,730.96,599,222,837.0,288.0,727.09,258.09,66.45,-80.25,-9.1725,368.0,13,572.25,184.82,43.29666667,53.6725,2844,8022.0,771.13,0
5924,10884.0,4665,1063.96,1290,444,995.0,373.0,725.6,311.0,70.93,171.25,-35.3425,338.0,19,1346.75,294.99,849.4433332999997,76.9225,4702,10971.0,1120.4,0
25894,15585.0,5594,3196.77,1193,445,851.0,351.0,916.76,329.06,188.05,-111.25,-39.1675,325.0,18,1156.25,468.28,262.10333330000003,248.7275,5604,15599.0,4051.6,0
19452,14362.0,5506,1293.1,1037,371,832.0,302.0,598.42,229.42,53.88,-181.5,-13.6,460.0,45,976.5,383.3466667,372.88,63.59,5628,14695.0,1331.24,0
26945,11390.0,4937,1341.91,830,338,990.0,435.0,1035.45,448.82,121.99,439.25,63.0475,368.0,13,976.75,529.4633333,348.0366667,96.9025,4946,11411.0,1407.52,1
37447,8034.0,2457,1631.96,122,34,263.0,82.0,349.3,106.83,70.95,-91.5,-32.6,328.0,25,91.5,34.39,14.92,52.59,2548,8340.0,1704.13,1
2267,21685.0,9810,1618.6,976,479,1011.0,469.0,834.04,377.31,62.25,30.25,-3.7725,600.0,37,985.75,304.7533333,249.9733333,50.2425,9810,21685.0,1681.49,1
15002,13284.0,3679,1110.36,976,283,911.0,260.0,781.41,216.41,65.32,247.5,-4.1325,552.0,18,1058.5,368.71,541.4433333,54.1225,3689,13332.0,1163.59,1
3516,18455.0,2617,1094.9,1455,177,1413.0,169.0,1153.44,163.56,68.43,-142.0,-3.075,507.0,17,1408.0,1205.633333,989.28,63.065,2617,18455.0,1174.88,0
32726,11002.0,3324,840.35,909,234,675.0,183.0,785.86,237.43,60.03,143.0,5.56,430.0,15,957.0,559.0233333,312.5533333,62.28,3324,11002.0,890.34,1
3315,15586.0,4164,1064.44,1475,275,1117.0,282.0,1039.07,277.6,70.96,146.75,-29.885,158.0,16,1524.25,564.1,536.1566667,112.255,4182,15625.0,1145.41,0
16059,23347.0,9468,3076.45,1731,630,1073.0,404.0,707.48,286.91,93.23,-797.75,-184.7225,231.0,35,1464.75,1171.69,478.1633333,154.7725,9908,24743.0,3394.76,0
13650,7453.0,3375,929.36,262,131,286.0,137.0,414.06,187.5,51.63,78.75,0.45,583.0,19,288.25,129.19333329999998,65.14666667,50.14,3377,7455.0,997.08,1
28229,21701.0,6195,1613.66,900,235,1156.0,315.0,1669.31,476.54,124.13,-674.75,-28.3025,443.0,15,674.75,0.0,0.0,51.5425,6202,21719.0,1721.9,0
30128,22222.0,7399,1654.66,723,185,764.0,213.0,673.39,224.21,50.14,-326.0,-3.435,444.0,35,614.0,323.9066667,344.1733333,38.425,7414,22253.0,1708.84,0
37722,9252.0,1530,682.16,671,117,846.0,132.0,925.2,153.0,68.22,-6.75,27.7125,337.0,12,668.75,427.21,356.4333333,47.2775,1541,9375.0,762.14,1
17224,6345.0,3600,717.04,1042,597,733.0,383.0,528.75,300.0,59.75,-116.0,-25.65,369.0,13,1003.0,328.8566667,323.06,87.14,3600,6345.0,777.56,1
14593,8713.0,3214,1186.51,538,155,503.0,159.0,435.65,160.7,59.33,-71.0,-13.4925,637.0,21,514.0,290.16,191.7666667,63.4925,3221,8735.0,1239.84,1
8664,18337.0,9667,2042.51,751,356,793.0,377.0,611.23,322.23,68.08,-69.25,4.875,942.0,31,728.25,324.9233333,127.6333333,45.115,9728,18432.0,2097.35,0
9888,12980.0,4426,1628.89,563,170,623.0,175.0,432.67,147.53,54.3,188.0,5.2125,284.0,32,626.0,328.47,268.84,51.9875,4572,13364.0,1743.39,0
2832,8501.0,4568,1579.12,367,212,327.0,178.0,274.23,147.35,50.94,-139.5,-29.5825,32.0,35,320.5,109.78333329999998,58.42666667,59.5825,4625,8582.0,1626.5,0
28276,12018.0,3110,1739.07,123,54,211.0,82.0,375.56,97.19,54.35,54.0,-1.075,1004.0,34,141.0,59.14666667,39.66333333,52.065,3134,12232.0,1926.61,1
27331,14210.0,4654,1692.49,666,208,686.0,206.0,430.61,141.03,51.29,43.25,-3.4625,1034.0,34,680.75,242.6466667,24.71333333,75.0125,4676,14270.0,1729.17,1
33319,36902.0,9577,5017.78,1615,452,1892.0,504.0,1845.1,478.85,250.89,139.25,7.83,621.0,21,1661.75,862.56,226.9966667,220.48,9577,36902.0,5055.83,0
21114,8120.0,4042,608.86,956,485,1030.0,506.0,1015.0,505.25,76.11,-78.0,-5.0625,248.0,9,930.0,174.0966667,354.44,58.0525,4055,8145.0,679.47,0
32707,13784.0,5787,1166.39,800,362,861.0,379.0,810.82,340.41,68.61,-524.75,-5.4375,2.0,18,624.75,151.09,156.9366667,58.6775,5787,13784.0,1249.62,1
3143,9916.0,3384,2765.86,386,112,430.0,128.0,431.13,147.13,120.25,15.25,0.495,728.0,24,390.75,213.4033333,47.02333333,165.435,3429,10058.0,2829.25,0
1804,13725.0,4010,2112.57,614,173,582.0,167.0,653.57,190.95,100.6,290.25,1.485,92.0,22,710.75,318.0466667,159.94,89.465,4021,13784.0,2167.41,0
27243,6305.0,3013,997.67,320,164,333.0,176.0,573.18,273.91,90.7,550.75,85.5325,30.0,12,503.25,134.3766667,84.27666667,93.5275,3019,6323.0,1060.39,0
31128,12629.0,2966,786.07,1142,262,1109.0,318.0,1403.22,329.56,87.34,286.75,2.745,292.0,10,1237.25,518.41,624.6866667,87.195,2969,12666.0,891.05,1
17274,15371.0,5985,2618.83,580,212,623.0,244.0,495.84,193.06,84.48,-12.0,-10.1125,445.0,32,576.0,0.0,0.0,74.4225,6170,15781.0,2772.75,0
32089,7400.0,3234,1188.34,300,105,280.0,118.0,411.11,179.67,66.02,55.75,7.87,577.0,19,318.25,192.9533333,36.35666667,53.82,3273,7479.0,1274.78,1
27712,39147.0,10848,2032.51,2443,545,2591.0,588.0,1631.13,452.0,84.69,-134.25,-17.2175,186.0,26,2398.25,743.6233333,887.5266667000002,212.2875,10903,39376.0,2032.51,0
33956,19098.0,7285,1019.7,2180,871,2138.0,829.0,2122.0,809.44,113.3,-262.75,20.8975,38.0,10,2092.75,723.8766667,824.8,103.0025,7304,19129.0,1084.68,0
27886,7040.0,3041,860.27,499,196,449.0,192.0,502.86,217.21,61.45,2049.0,527.4,127.0,16,1182.0,169.75666669999995,282.43,218.79,3231,7504.0,946.03,1
6489,12370.0,6267,946.31,1825,876,1448.0,727.0,1374.44,696.33,105.15,-176.75,-0.99,298.0,10,1765.75,830.28,620.7966667000002,85.98,6285,12405.0,1032.19,1
29830,12669.0,4781,1480.27,538,153,511.0,142.0,527.88,199.21,61.68,-52.0,-19.045,39.0,25,521.0,344.4433333,203.7233333,69.035,4781,12669.0,1533.8,1
14445,8309.0,3150,706.47,1064,241,683.0,175.0,519.31,196.88,44.15,-189.75,-1.1925,509.0,17,1000.75,772.8966667000002,776.58,36.1825,3150,8309.0,786.45,1
18418,25650.0,18576,1890.79,1079,764,897.0,666.0,657.69,476.31,48.48,-100.0,-9.75,302.0,41,1046.0,334.43,331.6533333,78.93,18586,25673.0,2024.21,0
21941,7261.0,2658,893.91,585,221,551.0,196.0,605.08,221.5,74.49,270.0,4.455,418.0,14,675.0,247.9866667,72.54666667,89.445,2792,7608.0,943.88,0
39514,26673.0,9848,2147.11,1647,652,1649.0,650.0,1403.84,518.32,113.01,-182.5,-0.3625,631.0,21,1586.5,852.0333332999999,550.3666667,105.3325,9977,26914.0,2215.05,0
36458,8640.0,3498,821.53,997,392,933.0,381.0,785.45,318.0,74.68,-46.0,-0.2475,349.0,12,982.0,359.8933333,109.43666670000002,75.2375,3512,8676.0,927.86,0
1297,14095.0,7880,1160.72,475,258,641.0,291.0,440.47,246.25,36.27,508.75,36.6175,540.0,33,644.25,156.2233333,203.3333333,44.0725,7888,14108.0,1190.06,1
13884,17033.0,7784,847.82,1613,633,1724.0,757.0,1703.3,778.4,84.78,770.0,22.8875,49.0,12,1870.0,436.47,634.7733333,84.5525,8772,19210.0,989.84,1
28598,15293.0,3659,977.5,1874,403,1353.0,265.0,1176.38,281.46,75.19,-910.75,-46.855,377.0,15,1570.75,478.4066667,546.1966667,98.915,3663,15301.0,1058.47,1
16330,18162.0,3747,2490.14,251,40,277.0,46.0,698.54,144.12,95.77,-51.25,-2.09,274.0,28,234.25,126.8533333,50.50333333,37.08,3860,19508.0,2879.85,1
10105,9999.0,2227,1260.9,627,182,664.0,162.0,769.15,171.31,96.99,11.0,-39.1925,417.0,14,631.0,196.58,149.79,89.5825,2228,10000.0,1321.28,1
33341,25470.0,5735,2768.08,5,3,615.0,159.0,1340.53,301.84,145.69,49.5,4.375,60.0,20,21.5,7.153333333,6.52,30.615,5745,25483.0,2846.06,0
24864,30114.06,9766,3481.97,982,301,756.0,243.0,614.57,199.31,71.06,33.5,-54.17,466.0,51,993.5,381.8833333,317.2666667,133.26,9998,30768.05667,3590.39,0
29180,14047.0,4190,696.21,1429,411,1265.0,381.0,1277.0,380.91,63.29,-440.75,-14.6925,258.0,13,1281.75,830.1033332999998,589.49,68.6825,4232,14183.0,788.21,1
21829,16335.0,3872,2417.42,709,172,656.0,148.0,742.5,176.0,109.88,110.75,-2.6825,176.0,23,746.25,395.08,150.4666667,81.9125,3929,16554.0,2492.42,0
31029,32708.0,9195,4909.45,1422,438,1415.0,428.0,1486.73,417.95,223.16,845.25,92.52,175.0,23,1703.75,686.3533332999998,463.5233333000001,234.07,9242,32936.0,4961.51,0
25809,18465.0,5076,1752.34,403,109,868.0,208.0,802.83,220.7,76.19,1025.25,3.4425,17.0,25,744.75,198.6833333,156.61333330000005,95.0475,5185,18779.0,1873.97,1
6526,12469.0,3377,1659.4,188,53,339.0,87.0,498.76,135.08,66.38,30.0,-1.17,783.0,26,198.0,90.34333333,11.02,41.16,3443,12754.0,1780.44,1
31179,9370.0,1733,1255.91,767,144,1298.0,221.0,1171.25,216.63,156.99,-382.25,11.5325,250.0,9,639.25,216.9433333,88.22666667,111.8075,1734,9371.0,1377.42,0
32795,12999.0,4560,1089.55,1965,585,1618.0,508.0,1083.25,380.0,90.8,-51.25,-23.595,412.0,14,1948.25,1112.906667,692.3333332999998,175.175,4562,13001.0,1149.54,0
18339,14863.0,4414,859.87,1307,342,1181.0,343.0,990.87,294.27,57.32,-388.0,-37.74,187.0,19,1178.0,824.19,906.8366667,37.74,4418,14874.0,909.86,1
25285,15708.0,8228,2065.93,944,393,784.0,347.0,462.0,242.0,60.76,-271.75,-46.3025,937.0,35,853.75,379.92,145.2633333,98.5325,8233,15722.0,2300.91,1
27749,34964.0,5408,3316.43,2140,368,2002.0,332.0,1840.21,284.63,174.55,-485.0,-144.525,305.0,21,1978.0,1177.933333,678.21,194.515,5422,35065.0,3378.35,0
24439,11080.0,4194,1837.44,285,112,381.0,130.0,426.15,161.31,70.67,133.25,-58.2525,360.0,28,329.75,143.13,53.90666667,70.2325,4283,11226.0,1885.08,1
18172,11062.0,5511,1790.7,313,175,244.0,145.0,325.35,162.09,52.67,-15.25,-3.2325,309.0,35,308.25,105.85666670000002,76.29,53.2225,5514,11070.0,1845.7,0
32528,15031.0,3301,1495.49,1684,398,1359.0,329.0,1503.1,330.1,149.55,-249.25,-58.645,341.0,11,1601.25,0.0,0.0,150.005,3301,15031.0,1575.47,1
20889,18949.0,8112,2436.61,2060,734,2103.0,825.0,1114.65,477.18,143.33,609.25,170.13,75.0,18,2262.75,839.9833332999998,1026.973333,206.33,8128,18975.0,2471.99,0
31886,14916.0,7814,1366.01,712,322,796.0,383.0,877.41,459.65,80.35,140.0,0.3475,182.0,19,759.0,178.71333330000004,241.9833333,56.8925,7822,14929.0,1439.24,1
30981,13237.0,2956,973.3,928,164,803.0,157.0,735.39,164.22,54.07,-143.25,-13.0025,90.0,19,880.25,498.57333330000006,579.76,55.4225,2989,13359.0,1038.92,1
28338,18479.0,3299,889.6,1489,308,1391.0,284.0,1421.46,253.77,68.43,-267.25,-0.0975,2.0,14,1400.25,1123.043333,1243.446667,54.0875,3325,18558.0,954.58,0
1929,24734.0,7456,2064.39,1446,367,1629.0,433.0,1454.94,438.59,121.43,104.25,-32.835,528.0,18,1480.75,711.3133333,494.79,133.575,7473,24791.0,2169.38,0
32376,9128.0,2059,420.26,800,199,831.0,203.0,1014.22,228.78,46.7,-241.75,-7.2,296.0,10,719.75,493.06333330000007,407.69,47.79,2065,9168.0,501.14,0
26083,20786.0,9573,1829.48,2597,1055,1917.0,795.0,989.81,455.86,87.12,-247.5,-51.795,91.0,22,2514.5,1207.266667,1371.723333,233.585,9578,20798.0,1882.26,1
10219,15355.0,5437,1914.46,859,384,747.0,291.0,1181.15,418.23,147.27,713.0,67.9225,95.0,14,1097.0,471.1533333,525.3866667,151.2175,5460,15399.0,1994.83,1
8456,24224.0,6920,3502.46,1501,355,1421.0,348.0,1274.95,364.21,184.34,43.5,10.8625,553.0,21,1515.5,844.1133332999998,157.36333330000005,157.7475,7068,24804.0,3668.48,1
28935,12030.0,3515,1513.04,888,231,754.0,209.0,633.16,185.0,79.63,-156.5,-7.05,602.0,20,835.5,558.9066667000002,57.97,82.04,3515,12030.0,1593.02,0
8946,14956.0,5377,2110.67,257,74,389.0,133.0,498.53,179.23,70.36,-104.25,-0.75,354.0,31,222.25,180.9566667,9.883333333,48.25,5433,15087.0,2178.09,0
3910,9370.0,3975,534.74,562,229,589.0,247.0,493.16,209.21,28.14,173.25,-0.775,66.0,20,619.75,372.5066667,40.08666667,14.775,3985,9383.0,591.64,0
5405,11865.0,2661,1459.12,679,173,720.0,163.0,565.0,126.71,69.48,122.75,0.0,521.0,23,720.25,226.8233333,223.5266667,49.99,2687,11925.0,1519.91,1
13212,16927.0,6379,2210.19,629,171,628.0,172.0,483.63,182.26,63.15,-43.5,-12.7425,246.0,38,614.5,364.0966667,159.91,67.6125,6455,17045.0,2240.63,1
23170,7967.0,4028,786.46,494,237,730.0,370.0,724.27,366.18,71.5,40.75,2.2425,101.0,13,507.25,189.6166667,151.35,50.8675,4103,8120.0,867.93,1
4572,12425.0,3394,1102.43,843,217,872.0,200.0,621.25,169.7,55.12,206.0,46.16,65.0,21,912.0,195.2333333,133.4,88.21,3407,12452.0,1140.14,1
3113,7393.0,3002,842.55,541,211,535.0,204.0,528.07,214.43,60.18,18.75,-20.6025,101.0,15,547.25,265.9633333,190.5433333,61.5925,3013,7427.0,925.78,1
33314,21970.0,7956,1772.22,1424,519,1729.0,577.0,1220.56,442.0,98.46,-1068.0,-68.215,184.0,20,1068.0,384.75,239.3533333,68.215,7995,22040.0,1815.18,0
31533,10912.0,4593,1404.01,81,47,121.0,62.0,352.0,148.16,45.29,-55.0,-0.7875,964.0,32,63.0,31.39333333,23.21333333,60.7775,4595,10914.0,1441.26,0
13210,8738.0,2445,832.35,422,141,620.0,176.0,672.15,188.08,64.03,97.75,1.6825,60.0,15,454.25,247.4133333,68.45666667,63.9575,2454,8765.0,915.58,0
28884,17103.0,4029,649.83,1348,329,1297.0,310.0,1315.62,309.92,49.99,10.0,-7.5975,408.0,14,1351.0,590.6433333,719.3133333,42.5875,4045,17194.0,714.81,1
22972,10414.0,3423,1014.41,934,316,835.0,259.0,694.27,228.2,67.63,-427.0,-42.0875,243.0,16,792.0,389.0533333,497.25666669999987,79.0575,3439,10443.0,1046.39,1
22420,14502.0,5150,942.84,1046,370,971.0,325.0,690.57,245.24,44.9,221.5,-35.255,296.0,22,1119.5,704.8,634.6833333,77.235,5164,14549.0,976.08,0
35673,9066.0,2775,1805.11,532,187,459.0,146.0,312.62,95.69,62.25,-372.5,-7.645,920.0,37,407.5,279.0133333,136.03,57.645,3032,9758.0,1910.0,1
21565,16814.0,2134,1611.35,916,102,856.0,98.0,731.04,92.78,70.06,47.5,-2.5575,750.0,25,931.5,737.8466667,307.94,79.5375,2143,16863.0,1677.48,1
23999,11377.0,4372,2028.19,239,97,388.0,148.0,494.65,190.09,88.18,39.0,-21.2525,32.0,24,252.0,95.25,73.86,70.6325,4398,11433.0,2095.63,1
9682,10216.0,2849,1122.7,209,85,493.0,176.0,729.71,203.5,80.19,-157.0,0.8575,441.0,15,157.0,87.85,10.30333333,55.3825,2873,10243.0,1205.93,1
29028,7472.0,3195,1523.05,357,156,332.0,144.0,233.5,99.84,47.6,40.5,-11.575,101.0,34,370.5,163.6033333,74.49,67.575,3266,7598.0,1577.89,0
36354,14474.0,5421,1821.48,869,281,777.0,270.0,482.47,180.7,60.72,188.25,-2.1225,140.0,33,931.75,442.8066667,318.51,62.0125,5501,14671.0,1919.94,0
9267,8158.0,2283,905.6,760,273,847.0,251.0,582.71,163.07,64.69,212.75,40.1775,469.0,15,831.25,395.0433333,120.0,115.0025,2288,8168.0,989.22,0
10599,8055.0,2528,1682.7,344,78,274.0,56.0,206.54,64.82,43.15,3.5,-11.4875,130.0,41,345.5,191.5933333,137.5033333,56.2675,2570,8142.0,1732.68,0
16712,12429.0,1924,609.03,1698,304,1738.0,279.0,1775.57,274.86,87.0,-74.25,2.7225,235.0,8,1673.25,888.76,1023.773333,81.2275,1933,12508.0,730.54,0
12280,21829.0,13564,1463.08,3492,2160,2779.0,1728.0,2425.44,1507.11,162.56,-1530.5,-145.3375,195.0,10,2981.5,908.25,1167.6,235.1575,13571,21836.0,1572.06,1
10673,6265.0,3782,912.17,582,323,465.0,264.0,417.67,252.13,60.81,-123.75,-17.5925,152.0,16,540.75,219.4333333,140.9666667,81.5325,3799,6294.0,957.67,1
33381,7999.0,3878,1057.86,443,205,419.0,183.0,266.63,129.27,35.26,5.0,60.93,217.0,31,445.0,179.7466667,135.27333330000002,58.57,3912,8088.0,1118.36,0
19671,23453.0,12102,2353.25,757,353,729.0,344.0,710.7,366.73,71.31,131.5,16.4625,63.0,35,800.5,122.36,71.57,61.4275,12183,23660.0,2435.51,1
7552,7309.0,3439,478.15,1304,657,971.0,500.0,913.63,429.88,59.77,-691.0,-30.8875,289.0,10,1074.0,433.76,500.17333330000014,65.8775,3656,7935.0,579.58,0
29733,12877.0,3548,362.12,1308,378,1204.0,376.0,1287.7,354.8,36.21,-140.5,-1.575,304.0,11,1261.5,570.0833332999998,863.56,36.565,3563,12969.0,377.25,1
12017,19696.0,5049,1527.97,894,261,1099.0,328.0,1406.86,360.64,109.14,-14.5,-4.155,156.0,15,889.5,448.62666669999993,260.3933333,76.445,5053,19703.0,1607.95,0
33710,34272.0,12383,2286.66,2085,740,2101.0,694.0,1428.0,515.96,95.28,-82.5,-37.4975,422.0,25,2057.5,1106.26,960.17,114.1275,12383,34272.0,2339.98,0
5884,16046.0,6142,1863.14,684,247,726.0,286.0,844.53,323.26,98.06,-129.75,-2.4825,604.0,20,640.75,194.57,266.5833333,77.4825,6181,16185.0,1919.59,0
5789,8369.0,2887,786.0,1098,340,913.0,306.0,836.9,288.7,78.6,-359.5,0.0,309.0,11,978.5,213.92,173.7066667,74.99,2894,8378.0,871.88,1
6097,7347.0,4094,1110.83,483,256,473.0,253.0,349.86,194.95,52.9,90.75,2.805,706.0,23,513.25,283.5,31.39,56.575,4441,7891.0,1205.49,1
5620,15445.0,5460,1168.47,871,318,1200.0,406.0,1404.09,496.36,106.22,369.25,88.995,134.0,13,993.75,311.6866667,121.69,79.805,5491,15504.0,1249.35,1
16050,37756.0,18176,4503.08,1623,746,1676.0,804.0,1217.94,586.32,145.26,252.0,65.9025,90.0,36,1707.0,645.0433333,349.6633333000001,197.3775,18506,38436.0,4642.16,0
2872,8573.0,7182,1040.4,314,265,320.0,276.0,267.91,224.44,32.51,-105.0,0.2925,412.0,34,279.0,72.96666667,53.3,30.0975,7426,8884.0,1127.03,0
15433,15784.0,6161,2086.48,449,188,526.0,211.0,563.71,220.04,74.52,-152.75,-6.7125,518.0,43,397.75,306.1533333,48.25666667,56.7025,6162,15785.0,2090.48,1
33599,7215.0,3717,827.28,393,184,377.0,167.0,360.75,185.85,41.36,47.0,28.0,638.0,21,409.0,133.3266667,74.12666667,43.04,3782,7313.0,866.28,0
